route,trip,longitude,latitude,scheduled_time,d_time
L, 1434,-122.504351,37.736125,27240,236
L, 1542,-122.396431,37.793152,25920,586
L, 1443,-122.396431,37.793152,25920,586
L, 1542,-122.41934,37.775234,26280,576
L, 1443,-122.41934,37.775234,26280,576
L, 1542,-122.435289,37.762683,26520,511
L, 1443,-122.435289,37.762683,26520,511
L, 1443,-122.4658,37.740956,27000,632
L, 1542,-122.4658,37.740956,27000,632
L, 1443,-122.465846,37.740893,27060,572
L, 1542,-122.465846,37.740893,27060,572
L, 1443,-122.478791,37.742967,27360,671
L, 1542,-122.478791,37.742967,27360,669
L, 1443,-122.494218,37.742267,27660,732
L, 1542,-122.494218,37.742267,27660,734
L, 1542,-122.504351,37.736125,28020,798
L, 1443,-122.504351,37.736125,28020,819
L, 1548,-122.396431,37.793152,26580,235
L, 1457,-122.396431,37.793152,26580,235
L, 1548,-122.41934,37.775234,26940,237
L, 1457,-122.41934,37.775234,26940,237
L, 1457,-122.435289,37.762683,27180,175
L, 1548,-122.435289,37.762683,27180,175
L, 1548,-122.4658,37.740956,27660,240
L, 1457,-122.4658,37.740956,27660,237
L, 1548,-122.465846,37.740893,27720,182
L, 1457,-122.465846,37.740893,27720,179
L, 1457,-122.478791,37.742967,28020,209
L, 1548,-122.478791,37.742967,28020,201
L, 1548,-122.494218,37.742267,28320,249
L, 1457,-122.494218,37.742267,28320,222
L, 1457,-122.504351,37.736125,28680,245
L, 1548,-122.504351,37.736125,28680,259
L, 1476,-122.396431,37.793152,27240,664
L, 1496,-122.396431,37.793152,27240,664
L, 1476,-122.41934,37.775234,27600,1042
L, 1496,-122.41934,37.775234,27600,1042
L, 1476,-122.435289,37.762683,27840,968
L, 1496,-122.435289,37.762683,27840,968
L, 1476,-122.4658,37.740956,28320,1046
L, 1496,-122.4658,37.740956,28320,1028
L, 1476,-122.465846,37.740893,28380,987
L, 1496,-122.465846,37.740893,28380,970
L, 1496,-122.478791,37.742967,28680,981
L, 1476,-122.478791,37.742967,28680,986
L, 1496,-122.494218,37.742267,28980,989
L, 1476,-122.494218,37.742267,28980,991
L, 1496,-122.504351,37.736125,29340,1012
L, 1476,-122.504351,37.736125,29340,1018
L, 1465,-122.396431,37.793152,27780,881
L, 1465,-122.41934,37.775234,28140,1056
L, 1465,-122.435289,37.762683,28380,1041
L, 1465,-122.4658,37.740956,28860,1283
L, 1465,-122.465846,37.740893,28920,1225
L, 1465,-122.478791,37.742967,29220,1217
L, 1465,-122.494218,37.742267,29520,1210
L, 1465,-122.504351,37.736125,29880,1234
L, 1448,-122.396431,37.793152,28200,757
L, 1469,-122.396431,37.793152,28200,757
L, 1469,-122.41934,37.775234,28560,772
L, 1448,-122.41934,37.775234,28560,772
L, 1448,-122.435289,37.762683,28800,709
L, 1469,-122.435289,37.762683,28800,709
L, 1448,-122.4658,37.740956,29280,1091
L, 1469,-122.4658,37.740956,29280,1091
L, 1448,-122.465846,37.740893,29340,1031
L, 1469,-122.465846,37.740893,29340,1031
L, 1448,-122.478791,37.742967,29640,993
L, 1469,-122.478791,37.742967,29640,994
L, 1448,-122.494218,37.742267,29940,1177
L, 1469,-122.494218,37.742267,29940,1280
L, 1448,-122.504351,37.736125,30300,817
L, 1469,-122.504351,37.736125,30300,920
L, 1492,-122.396431,37.793152,28680,536
L, 1487,-122.396431,37.793152,28680,536
L, 1487,-122.41934,37.775234,29040,507
L, 1492,-122.41934,37.775234,29040,507
L, 1492,-122.435289,37.762683,29280,446
L, 1487,-122.435289,37.762683,29280,446
L, 1487,-122.4658,37.740956,29760,960
L, 1492,-122.4658,37.740956,29760,956
L, 1487,-122.465846,37.740893,29820,902
L, 1492,-122.465846,37.740893,29820,896
L, 1487,-122.478791,37.742967,30120,888
L, 1492,-122.478791,37.742967,30120,871
L, 1487,-122.494218,37.742267,30420,888
L, 1492,-122.494218,37.742267,30420,885
L, 1487,-122.504351,37.736125,30780,1094
L, 1492,-122.504351,37.736125,30780,1089
L, 1474,-122.396431,37.793152,29160,193
L, 1458,-122.396431,37.793152,29160,193
L, 1474,-122.41934,37.775234,29520,183
L, 1458,-122.41934,37.775234,29520,183
L, 1458,-122.435289,37.762683,29760,124
L, 1474,-122.435289,37.762683,29760,124
L, 1458,-122.4658,37.740956,30240,588
L, 1474,-122.4658,37.740956,30240,588
L, 1458,-122.465846,37.740893,30300,530
L, 1474,-122.465846,37.740893,30300,529
L, 1474,-122.478791,37.742967,30600,568
L, 1458,-122.478791,37.742967,30600,566
L, 1458,-122.494218,37.742267,30900,579
L, 1474,-122.494218,37.742267,30900,576
L, 1474,-122.504351,37.736125,31260,645
L, 1458,-122.504351,37.736125,31260,646
L, 1482,-122.396431,37.793152,29640,590
L, 1466,-122.396431,37.793152,29640,590
L, 1482,-122.41934,37.775234,30000,592
L, 1466,-122.41934,37.775234,30000,592
L, 1482,-122.435289,37.762683,30240,546
L, 1466,-122.435289,37.762683,30240,546
L, 1482,-122.4658,37.740956,30720,692
L, 1466,-122.4658,37.740956,30720,692
L, 1466,-122.465846,37.740893,30780,633
L, 1482,-122.465846,37.740893,30780,633
L, 1466,-122.478791,37.742967,31080,637
L, 1482,-122.478791,37.742967,31080,629
L, 1466,-122.494218,37.742267,31380,843
L, 1482,-122.494218,37.742267,31380,843
L, 1466,-122.504351,37.736125,31740,833
L, 1482,-122.504351,37.736125,31740,833
L, 1434,-122.396431,37.793152,30600,166
L, 1518,-122.396431,37.793152,30600,166
L, 1434,-122.41934,37.775234,30960,152
L, 1518,-122.41934,37.775234,30960,152
L, 1518,-122.435289,37.762683,31200,96
L, 1434,-122.435289,37.762683,31200,96
L, 1518,-122.4658,37.740956,31680,376
L, 1434,-122.4658,37.740956,31680,385
L, 1434,-122.465846,37.740893,31740,325
L, 1518,-122.465846,37.740893,31740,342
L, 1434,-122.478791,37.742967,32040,410
L, 1518,-122.478791,37.742967,32040,415
L, 1434,-122.494218,37.742267,32340,477
L, 1518,-122.494218,37.742267,32340,473
L, 1518,-122.504351,37.736125,32700,557
L, 1434,-122.504351,37.736125,32700,539
L, 1481,-122.396431,37.793152,31080,191
L, 1543,-122.396431,37.793152,31080,191
L, 1481,-122.41934,37.775234,31440,179
L, 1543,-122.41934,37.775234,31440,179
L, 1543,-122.435289,37.762683,31680,110
L, 1481,-122.435289,37.762683,31680,110
L, 1481,-122.4658,37.740956,32160,158
L, 1543,-122.4658,37.740956,32160,158
L, 1543,-122.465846,37.740893,32220,98
L, 1481,-122.465846,37.740893,32220,98
L, 1543,-122.478791,37.742967,32520,186
