route,trip,longitude,latitude,scheduled_time,d_time
54, 8198,-122.388632,37.740344,59400,63
54, 8198,-122.39295,37.72938,60120,63
54, 8198,-122.40324,37.727739,60540,46
54, 8198,-122.42876,37.719823,61200,125
54, 8198,-122.440874,37.716473,61560,905
54, 8198,-122.447219,37.72105,61860,933
54, 8198,-122.4669,37.71163,62580,1038
54, 8198,-122.469273,37.705764,62700,1168
54, 8183,-122.388632,37.740344,58200,849
54, 8183,-122.39295,37.72938,58920,961
54, 8183,-122.40324,37.727739,59340,1106
54, 8183,-122.42876,37.719823,60000,1190
54, 8413,-122.388632,37.740344,57000,44
54, 8413,-122.39295,37.72938,57720,-36
54, 8413,-122.40324,37.727739,58140,-40
54, 8413,-122.42876,37.719823,58800,74
54, 8413,-122.440874,37.716473,59160,172
54, 8413,-122.447219,37.72105,59400,168
54, 8413,-122.4669,37.71163,60060,255
54, 8413,-122.469273,37.705764,60180,343
54, 8127,-122.388632,37.740344,55800,60
54, 8127,-122.39295,37.72938,56520,36
54, 8127,-122.40324,37.727739,56940,86
54, 8127,-122.42876,37.719823,57600,171
54, 8127,-122.440874,37.716473,57960,195
54, 8127,-122.447219,37.72105,58200,156
54, 8127,-122.4669,37.71163,58860,142
54, 8127,-122.469273,37.705764,58980,186
54, 8134,-122.388632,37.740344,54600,141
54, 8134,-122.39295,37.72938,55320,156
54, 8134,-122.40324,37.727739,55740,105
54, 8134,-122.42876,37.719823,56400,141
54, 8134,-122.440874,37.716473,56760,176
54, 8134,-122.447219,37.72105,57000,240
54, 8134,-122.4669,37.71163,57660,183
54, 8134,-122.469273,37.705764,57780,212
54, 8406,-122.388632,37.740344,53400,89
54, 8406,-122.39295,37.72938,54120,152
54, 8406,-122.40324,37.727739,54540,249
54, 8406,-122.42876,37.719823,55200,365
54, 8406,-122.440874,37.716473,55560,438
54, 8406,-122.447219,37.72105,55800,394
54, 8406,-122.4669,37.71163,56460,521
54, 8406,-122.469273,37.705764,56580,531
54, 8140,-122.388632,37.740344,52200,302
54, 8182,-122.4669,37.71163,55260,168
54, 8182,-122.469273,37.705764,55380,211
54, 8198,-122.388632,37.740344,51000,-80
54, 8198,-122.39295,37.72938,51720,-48
54, 8198,-122.40324,37.727739,52140,-20
54, 8198,-122.42876,37.719823,52800,52
54, 8198,-122.440874,37.716473,53160,23
54, 8198,-122.447219,37.72105,53400,14
54, 8198,-122.4669,37.71163,54060,19
54, 8198,-122.469273,37.705764,54180,70
54, 8183,-122.388632,37.740344,49800,56
54, 8183,-122.39295,37.72938,50520,72
54, 8183,-122.40324,37.727739,50940,80
54, 8183,-122.42876,37.719823,51600,126
54, 8183,-122.440874,37.716473,51960,246
54, 8183,-122.447219,37.72105,52200,241
54, 8183,-122.4669,37.71163,52800,297
54, 8183,-122.469273,37.705764,52920,331
54, 8413,-122.388632,37.740344,48600,79
54, 8413,-122.39295,37.72938,49320,64
54, 8413,-122.40324,37.727739,49740,82
54, 8413,-122.42876,37.719823,50400,161
54, 8413,-122.440874,37.716473,50760,202
54, 8413,-122.447219,37.72105,51000,154
54, 8413,-122.4669,37.71163,51600,138
54, 8413,-122.469273,37.705764,51720,163
54, 8127,-122.40324,37.727739,48540,-18
54, 8127,-122.42876,37.719823,49200,36
54, 8127,-122.440874,37.716473,49560,42
54, 8127,-122.447219,37.72105,49800,-29
54, 8127,-122.4669,37.71163,50400,-25
54, 8127,-122.469273,37.705764,50520,44
54, 8134,-122.388632,37.740344,89400,55
54, 8134,-122.39295,37.72938,46920,-2
54, 8134,-122.40324,37.727739,47340,29
54, 8134,-122.42876,37.719823,48000,53
54, 8134,-122.440874,37.716473,48360,79
54, 8134,-122.447219,37.72105,48600,20
54, 8134,-122.4669,37.71163,49200,56
54, 8134,-122.469273,37.705764,49320,107
54, 8406,-122.388632,37.740344,88200,27
54, 8406,-122.39295,37.72938,88920,-33
54, 8406,-122.40324,37.727739,89340,-13
54, 8406,-122.42876,37.719823,46800,43160
