route,trip,longitude,latitude,scheduled_time,d_time
J, 1547,-122.446657,37.720899,88020,661
J, 1418,-122.396431,37.793152,86520,654
J, 1418,-122.41934,37.775234,86880,664
J, 1418,-122.427497,37.7518,87660,853
J, 1418,-122.446657,37.720899,88620,968
J, 5440,-122.396431,37.793152,87120,1216
J, 1539,-122.396431,37.793152,87120,262
J, 5440,-122.41934,37.775234,87480,1941
J, 1539,-122.41934,37.775234,87480,295
J, 1539,-122.427497,37.7518,88260,398
J, 1539,-122.446657,37.720899,89220,462
J, 1534,-122.396431,37.793152,87720,365
J, 1534,-122.41934,37.775234,88080,382
J, 1534,-122.427497,37.7518,88860,492
J, 1534,-122.446657,37.720899,89820,-42357
J, 1403,-122.396431,37.793152,88320,18
J, 1403,-122.41934,37.775234,88680,7
J, 1403,-122.427497,37.7518,89460,-7
J, 1403,-122.446657,37.720899,47220,257
J, 1476,-122.396431,37.793152,88920,-265
J, 1476,-122.41934,37.775234,89280,-199
J, 1476,-122.427497,37.7518,46860,4
J, 1476,-122.446657,37.720899,47820,837
J, 5592,-122.396431,37.793152,89520,-41543
J, 1430,-122.396431,37.793152,46920,76
J, 1430,-122.41934,37.775234,47280,56
J, 1430,-122.427497,37.7518,48060,96
J, 1430,-122.446657,37.720899,49020,291
J, 1544,-122.396431,37.793152,47520,-242
J, 1544,-122.41934,37.775234,47880,-211
J, 1544,-122.427497,37.7518,48660,-322
J, 1544,-122.446657,37.720899,49620,666
J, 1547,-122.396431,37.793152,48120,-34
J, 1547,-122.41934,37.775234,48480,-21
J, 1547,-122.427497,37.7518,49260,104
J, 1547,-122.446657,37.720899,50220,175
J, 1418,-122.396431,37.793152,48720,390
J, 1418,-122.41934,37.775234,49080,397
J, 1418,-122.427497,37.7518,49860,472
J, 1418,-122.446657,37.720899,50820,578
J, 1539,-122.396431,37.793152,49320,105
J, 1539,-122.41934,37.775234,49680,135
J, 1539,-122.427497,37.7518,50460,185
J, 1539,-122.446657,37.720899,51420,709
J, 1534,-122.396431,37.793152,49920,251
J, 1534,-122.41934,37.775234,50280,257
J, 1534,-122.427497,37.7518,51060,384
J, 1534,-122.446657,37.720899,52020,288
J, 1403,-122.396431,37.793152,50520,598
J, 1403,-122.41934,37.775234,50880,614
J, 1403,-122.427497,37.7518,51660,655
J, 1403,-122.446657,37.720899,52620,797
J, 1476,-122.396431,37.793152,51120,1333
J, 1476,-122.41934,37.775234,51480,1375
J, 1476,-122.427497,37.7518,52260,1709
J, 1476,-122.446657,37.720899,53220,1996
J, 1479,-122.396431,37.793152,51720,970
J, 5592,-122.396431,37.793152,51720,2524
J, 1479,-122.41934,37.775234,52080,1000
J, 1479,-122.427497,37.7518,52860,1230
J, 1479,-122.446657,37.720899,53820,1521
J, 1430,-122.396431,37.793152,52320,651
J, 1430,-122.41934,37.775234,52680,660
J, 1430,-122.427497,37.7518,53460,721
J, 1430,-122.446657,37.720899,54420,996
J, 1544,-122.396431,37.793152,52920,359
J, 1544,-122.41934,37.775234,53280,381
J, 1544,-122.427497,37.7518,54060,452
J, 1544,-122.446657,37.720899,55020,448
J, 1547,-122.396431,37.793152,53520,267
J, 1547,-122.41934,37.775234,53880,503
J, 1547,-122.427497,37.7518,54660,531
J, 1547,-122.446657,37.720899,55620,1089
J, 1418,-122.396431,37.793152,54120,455
J, 1418,-122.41934,37.775234,54480,605
J, 1418,-122.427497,37.7518,55260,823
J, 1418,-122.446657,37.720899,56220,1987
J, 1539,-122.396431,37.793152,54720,371
J, 1539,-122.41934,37.775234,55080,515
J, 1539,-122.427497,37.7518,55860,542
J, 1539,-122.446657,37.720899,56820,1101
J, 1534,-122.396431,37.793152,55320,171
J, 1534,-122.41934,37.775234,55680,173
J, 1534,-122.427497,37.7518,56460,278
J, 1534,-122.446657,37.720899,57420,1116
J, 1403,-122.396431,37.793152,55920,-5
J, 1403,-122.41934,37.775234,56280,-27
J, 1403,-122.427497,37.7518,57060,-129
J, 1403,-122.446657,37.720899,58080,-70
J, 1476,-122.396431,37.793152,56520,3017
J, 1476,-122.41934,37.775234,56880,3052
J, 1476,-122.427497,37.7518,57660,3288
J, 1476,-122.446657,37.720899,58680,3802
J, 1479,-122.396431,37.793152,57120,2775
J, 1479,-122.41934,37.775234,57480,2852
J, 1479,-122.427497,37.7518,58260,3308
J, 1479,-122.446657,37.720899,59280,3829
J, 1495,-122.396431,37.793152,57660,1415
J, 1495,-122.41934,37.775234,58020,1469
J, 1495,-122.427497,37.7518,58800,1594
J, 1495,-122.446657,37.720899,59820,1184
J, 1430,-122.427497,37.7518,59340,-89
J, 1430,-122.446657,37.720899,60360,7
J, 1544,-122.396431,37.793152,58740,2014
J, 1544,-122.41934,37.775234,59100,2126
J, 1544,-122.427497,37.7518,59880,2589
J, 1544,-122.446657,37.720899,60900,2469
J, 1547,-122.396431,37.793152,59280,1830
J, 1547,-122.41934,37.775234,59640,1857
J, 1510,-122.396431,37.793152,59820,2716
J, 1510,-122.41934,37.775234,60180,3278
J, 1510,-122.427497,37.7518,60960,3541
J, 1510,-122.446657,37.720899,61980,3991
J, 1539,-122.396431,37.793152,60360,880
J, 1539,-122.41934,37.775234,60720,912
J, 1539,-122.427497,37.7518,61500,1171
J, 1539,-122.446657,37.720899,62520,1522
J, 1534,-122.396431,37.793152,60900,916
J, 1534,-122.41934,37.775234,61260,935
J, 1534,-122.427497,37.7518,62040,1016
J, 1534,-122.446657,37.720899,63060,1098
J, 1403,-122.396431,37.793152,61440,1318
J, 1403,-122.41934,37.775234,61800,1835
J, 1403,-122.427497,37.7518,62580,1997
J, 1403,-122.446657,37.720899,63600,2934
J, 1476,-122.396431,37.793152,61980,4602
J, 1476,-122.41934,37.775234,62340,5057
J, 1476,-122.427497,37.7518,63120,5182
J, 1479,-122.396431,37.793152,62520,4772
J, 1479,-122.41934,37.775234,62880,5002
J, 1479,-122.427497,37.7518,63660,5309
J, 1495,-122.396431,37.793152,63060,1040
J, 1495,-122.41934,37.775234,63420,1162
J, 1495,-122.427497,37.7518,64200,1436
J, 1495,-122.446657,37.720899,65220,2203
J, 1430,-122.396431,37.793152,63600,1061
J, 1430,-122.41934,37.775234,63960,1145
J, 1430,-122.427497,37.7518,64740,1375
J, 1430,-122.446657,37.720899,65760,1062
J, 1544,-122.427497,37.7518,65280,-10
J, 1544,-122.446657,37.720899,66300,759
J, 1547,-122.396431,37.793152,64680,157
J, 1547,-122.41934,37.775234,65040,255
J, 1547,-122.427497,37.7518,65820,341
J, 1539,-122.396431,37.793152,65760,1678
J, 1539,-122.41934,37.775234,66120,1893
J, 1539,-122.427497,37.7518,66900,2103
J, 1534,-122.396431,37.793152,66300,1671
J, 1534,-122.41934,37.775234,66660,1737
J, 1534,-122.427497,37.7518,67440,1846
J, 1495,-122.427497,37.7518,69660,-222
J, 1430,-122.396431,37.793152,69120,90
J, 1430,-122.41934,37.775234,69480,148
J, 1430,-122.427497,37.7518,70260,297
J, 1430,-122.446657,37.720899,71280,1249
J, 1510,-122.396431,37.793152,70560,369
J, 1510,-122.41934,37.775234,70920,369
J, 1510,-122.427497,37.7518,71700,384
J, 1510,-122.446657,37.720899,72600,473
J, 1539,-122.396431,37.793152,71400,-151
J, 1539,-122.41934,37.775234,71760,-116
J, 1539,-122.427497,37.7518,72540,-176
J, 1539,-122.446657,37.720899,73440,517
J, 1476,-122.396431,37.793152,73200,-166
J, 1476,-122.41934,37.775234,73560,-160
J, 1476,-122.427497,37.7518,74280,-71
J, 1476,-122.446657,37.720899,75120,154
J, 1479,-122.396431,37.793152,74100,337
J, 1479,-122.41934,37.775234,74460,380
J, 1479,-122.427497,37.7518,75180,726
J, 1479,-122.446657,37.720899,76020,1001
J, 1430,-122.396431,37.793152,75000,320
J, 1430,-122.41934,37.775234,75360,334
J, 1430,-122.427497,37.7518,76080,445
J, 1430,-122.446657,37.720899,76920,954
J, 1510,-122.396431,37.793152,75960,333
J, 1510,-122.41934,37.775234,76320,308
J, 1510,-122.427497,37.7518,77040,304
J, 1510,-122.446657,37.720899,77880,1500
J, 1539,-122.396431,37.793152,76980,38
J, 1539,-122.41934,37.775234,77340,33
J, 1539,-122.427497,37.7518,78060,4
J, 1539,-122.446657,37.720899,78900,468
J, 1476,-122.396431,37.793152,78000,-213
J, 1476,-122.41934,37.775234,78360,-190
J, 1476,-122.427497,37.7518,79080,-230
J, 1476,-122.446657,37.720899,79920,1386
J, 1479,-122.396431,37.793152,79020,806
J, 1479,-122.41934,37.775234,79380,794
J, 1479,-122.427497,37.7518,80100,1107
J, 1430,-122.396431,37.793152,80100,-59
J, 1430,-122.41934,37.775234,80460,-50
J, 1430,-122.427497,37.7518,81180,63
J, 1430,-122.446657,37.720899,82020,673
J, 1510,-122.396431,37.793152,81300,160
J, 1510,-122.41934,37.775234,81660,134
J, 1510,-122.427497,37.7518,82380,103
J, 1510,-122.446657,37.720899,83220,234
J, 1539,-122.396431,37.793152,82500,-39
J, 1539,-122.41934,37.775234,82860,-15
J, 1539,-122.427497,37.7518,83580,-73
J, 1539,-122.446657,37.720899,84420,90
J, 1476,-122.396431,37.793152,83700,-120
J, 1476,-122.41934,37.775234,84060,-138
J, 1476,-122.427497,37.7518,84780,-138
J, 1476,-122.446657,37.720899,85620,367
J, 1430,-122.396431,37.793152,84900,209
J, 1430,-122.41934,37.775234,85260,205
J, 1430,-122.427497,37.7518,85920,360
J, 1468,-122.446657,37.720899,43561,733
J, 1510,-122.396431,37.793152,86100,161
J, 1531,-122.41934,37.775234,43261,-21
J, 1531,-122.427497,37.7518,43921,-29
J, 1492,-122.396431,37.793152,44101,-159
J, 1492,-122.41934,37.775234,44461,-180
J, 1492,-122.427497,37.7518,45121,-116
J, 1524,-122.396431,37.793152,45301,-169
J, 1524,-122.41934,37.775234,45661,-129
J, 1524,-122.427497,37.7518,46321,-194
J, 1468,-122.396431,37.793152,46501,-296
J, 1468,-122.41934,37.775234,3661,42988
J, 1468,-122.427497,37.7518,4321,-167
J, 1521,-122.427497,37.7518,36480,587
J, 1519,-122.427497,37.7518,38280,1393
J, 1467,-122.427497,37.7518,38280,1368
J, 1467,-122.446657,37.720899,39180,1496
J, 1438,-122.427497,37.7518,71400,1684
J, 1518,-122.427497,37.7518,71400,1706
J, 1401,-122.427497,37.7518,69540,1752
J, 1509,-122.427497,37.7518,69540,1753
J, 1476,-122.427497,37.7518,5101,37
J, 1514,-122.427497,37.7518,5101,43
J, 1405,-122.427497,37.7518,6301,-211
J, 1525,-122.427497,37.7518,6301,-208
J, 1537,-122.427497,37.7518,7501,-30
J, 1550,-122.427497,37.7518,7501,-11
J, 1403,-122.396396,37.793143,18240,-294
J, 1403,-122.419193,37.775069,17820,-205
J, 1403,-122.426459,37.742222,16800,-304
J, 1403,-122.42735,37.751591,17040,-359
J, 1444,-122.396396,37.793143,19440,-36
J, 1444,-122.419193,37.775069,19020,25
J, 1444,-122.426459,37.742222,18000,-76
J, 1444,-122.42735,37.751591,18240,-81
J, 1444,-122.446657,37.720899,17460,-27
J, 1547,-122.396396,37.793143,20520,42
J, 1547,-122.419193,37.775069,20100,114
J, 1547,-122.426459,37.742222,19080,182
J, 1547,-122.42735,37.751591,19320,173
J, 1418,-122.396396,37.793143,21540,-32
J, 1418,-122.419193,37.775069,21120,-36
J, 1418,-122.426459,37.742222,20100,-10
J, 1418,-122.42735,37.751591,20340,-4
J, 1539,-122.396396,37.793143,22440,-29
J, 1539,-122.419193,37.775069,22020,37
J, 1539,-122.426459,37.742222,21000,60
J, 1539,-122.42735,37.751591,21240,35
J, 1403,-122.396396,37.793143,23340,50
J, 1403,-122.419193,37.775069,22920,124
J, 1403,-122.426459,37.742222,21900,87
J, 1403,-122.42735,37.751591,22140,87
J, 1403,-122.446657,37.720899,21360,111
J, 1476,-122.396396,37.793143,24120,-131
J, 1476,-122.419193,37.775069,23700,-57
J, 1476,-122.426459,37.742222,22620,-106
J, 1476,-122.42735,37.751591,22860,-44
J, 1444,-122.396396,37.793143,24780,915
J, 1444,-122.419193,37.775069,24360,979
J, 1444,-122.426459,37.742222,23280,855
J, 1444,-122.42735,37.751591,23520,1004
J, 1444,-122.446657,37.720899,22620,62
J, 1544,-122.396396,37.793143,25380,490
J, 1544,-122.419193,37.775069,24960,557
J, 1544,-122.426459,37.742222,23820,677
J, 1544,-122.42735,37.751591,24120,628
J, 1547,-122.396396,37.793143,25980,-17
J, 1547,-122.419193,37.775069,25560,55
J, 1547,-122.426459,37.742222,24420,130
J, 1547,-122.42735,37.751591,24720,124
J, 1547,-122.446657,37.720899,23760,146
J, 1418,-122.396396,37.793143,26580,44
J, 1418,-122.419193,37.775069,26160,89
J, 1418,-122.426459,37.742222,25020,55
