route,trip,longitude,latitude,scheduled_time,d_time
38L, 6403,-122.420635,37.785843,64500,-371
38L, 6227,-122.43305,37.784391,64800,29
38L, 6403,-122.43305,37.784391,64800,-383
38L, 6227,-122.446805,37.782509,65100,57
38L, 6403,-122.446805,37.782509,65100,-303
38L, 6227,-122.472423,37.780687,65640,61
38L, 6403,-122.472423,37.780687,65640,-223
38L, 6403,-122.493445,37.779798,66060,-148
38L, 6227,-122.493445,37.779798,66060,25
38L, 6403,-122.509411,37.779023,66360,-79
38L, 6227,-122.509411,37.779023,66360,87
38L, 6234,-122.40248,37.78849,63360,-92
38L, 6234,-122.408391,37.787401,63600,-114
38L, 6234,-122.420635,37.785843,63840,-85
38L, 6234,-122.43305,37.784391,64140,-108
38L, 6234,-122.446805,37.782509,64440,-110
38L, 6234,-122.472423,37.780687,64980,23
38L, 6234,-122.493445,37.779798,65400,-22
38L, 6234,-122.509411,37.779023,65700,36
38L, 6232,-122.40248,37.78849,63060,-30
38L, 6232,-122.408391,37.787401,63300,-68
38L, 6232,-122.420635,37.785843,63540,-15
38L, 6232,-122.43305,37.784391,63840,-75
38L, 6232,-122.446805,37.782509,64140,-66
38L, 6232,-122.472423,37.780687,64680,-11
38L, 6232,-122.493445,37.779798,65100,124
38L, 6232,-122.509411,37.779023,65400,148
38L, 6421,-122.40248,37.78849,62760,-15
38L, 6421,-122.408391,37.787401,63000,70
38L, 6421,-122.420635,37.785843,63240,203
38L, 6421,-122.43305,37.784391,63540,142
38L, 6421,-122.446805,37.782509,63840,246
38L, 6421,-122.472423,37.780687,64380,262
38L, 6421,-122.493445,37.779798,64800,212
38L, 6421,-122.509411,37.779023,65100,294
38L, 6263,-122.40248,37.78849,62400,-555
38L, 6220,-122.40248,37.78849,62100,-38
38L, 6220,-122.408391,37.787401,62340,-72
38L, 6220,-122.420635,37.785843,62580,59
38L, 6220,-122.43305,37.784391,62880,34
38L, 6220,-122.446805,37.782509,63180,193
38L, 6220,-122.472423,37.780687,63720,173
38L, 6220,-122.493445,37.779798,64140,183
38L, 6220,-122.509411,37.779023,64440,227
38L, 6208,-122.40248,37.78849,61740,334
38L, 6208,-122.408391,37.787401,61980,346
38L, 6208,-122.420635,37.785843,62220,397
38L, 6208,-122.43305,37.784391,62520,341
38L, 6208,-122.446805,37.782509,62820,465
38L, 6208,-122.472423,37.780687,63360,444
38L, 6208,-122.493445,37.779798,63780,409
38L, 6208,-122.509411,37.779023,64080,461
38L, 6207,-122.40248,37.78849,61440,-19
38L, 6207,-122.408391,37.787401,61680,-41
38L, 6207,-122.420635,37.785843,61920,-42
38L, 6207,-122.43305,37.784391,62220,-43
38L, 6207,-122.446805,37.782509,62520,13
38L, 6207,-122.472423,37.780687,63060,100
38L, 6207,-122.493445,37.779798,63480,124
38L, 6207,-122.509411,37.779023,63780,146
38L, 6240,-122.40248,37.78849,61080,-3
