route,trip,longitude,latitude,scheduled_time,d_time
KT, 1478,-122.471618,37.734807,28080,215
KT, 1423,-122.387445,37.748999,26100,420
KT, 1423,-122.388558,37.760518,26280,438
KT, 1423,-122.390836,37.734358,25740,502
KT, 1423,-122.393864,37.776278,26700,414
KT, 1423,-122.39561,37.722449,25380,499
KT, 1423,-122.396431,37.793152,27300,476
KT, 1423,-122.405021,37.708997,25020,493
KT, 1423,-122.41934,37.775234,27660,481
KT, 1423,-122.435289,37.762683,27900,462
KT, 1423,-122.446651,37.720876,29520,466
KT, 1423,-122.4658,37.740956,28380,568
KT, 1423,-122.465846,37.740893,28440,511
KT, 1423,-122.471618,37.734807,28620,500
KT, 1533,-122.387445,37.748999,27180,46
KT, 1533,-122.388558,37.760518,27360,94
KT, 1533,-122.390836,37.734358,26820,17
KT, 1533,-122.393864,37.776278,27780,5
KT, 1533,-122.39561,37.722449,26460,0
KT, 1533,-122.396431,37.793152,28380,27
KT, 1533,-122.405021,37.708997,26100,11
KT, 1533,-122.41934,37.775234,28740,64
KT, 1533,-122.435289,37.762683,28980,26
KT, 1533,-122.446651,37.720876,30600,-104
KT, 1533,-122.4658,37.740956,29460,18
KT, 1533,-122.465846,37.740893,29520,-39
KT, 1533,-122.471618,37.734807,29700,-14
KT, 1447,-122.387445,37.748999,27720,-107
KT, 1447,-122.388558,37.760518,27900,-92
KT, 1447,-122.390836,37.734358,27360,-74
KT, 1447,-122.393864,37.776278,28320,-108
KT, 1447,-122.39561,37.722449,27000,-4
KT, 1447,-122.396431,37.793152,28920,25
KT, 1447,-122.405021,37.708997,26640,-23
KT, 1447,-122.41934,37.775234,29280,23
KT, 1447,-122.435289,37.762683,29520,-23
KT, 1447,-122.446651,37.720876,31140,-211
KT, 1447,-122.4658,37.740956,30000,4
KT, 1447,-122.465846,37.740893,30060,-56
KT, 1447,-122.471618,37.734807,30240,-75
KT, 1431,-122.387445,37.748999,28260,68
KT, 1431,-122.388558,37.760518,28440,167
